shader,cs3,cs4,cs5,SPECULAR_COLOR_ENABLED,MULTI_UV2_SPECULAR_MAPPING_ENABLED,USE_OUTLINE_COLOR,TRANSPARENT_DELAY_ENABLED,FORCE_CHAR_LIGHT_DIRECTION_ENABLED,RECEIVE_SHADOWS,SPECULAR_MAPPING_ENABLED,MULTIPLICATIVE_BLENDING_ENABLED,NORMAL_MAPP_DXT5_NM_ENABLED,MULTI_UV_ENANLED,RIM_LIGHTING_ENABLED,ALPHA_BLENDING_ENABLED,MULTI_UV_FACE_ENANLED,ALPHA_TESTING_ENABLED,DUDV_MAPPING_ENABLED,MULTI_UV2_MULTIPLICATIVE_BLENDING_ENANLED,GLARE_ENABLED,SHADOW_COLOR_SHIFT_ENABLED,ADDITIVE_BLENDING_ENABLED,DOUBLE_SIDED,SUBTRACT_BLENDING_ENABLED,NORMAL_MAPPING_ENABLED,SKINNING_ENABLED,USE_OUTLINE,MULTI_UV_MULTIPLICATIVE_BLENDING_EX_ENANLED,NO_MAIN_LIGHT_SHADING_ENABLED,CUBE_MAPPING_ENABLED,GLARE_MAP_ENABLED,MULTI_UV_ADDITIVE_BLENDING_ENANLED,MULTI_UV_MULTIPLICATIVE_BLENDING_ENANLED,SPHERE_MAPPING_HAIRCUTICLE_ENABLED,SPECULAR_ENABLED,MULTI_UV2_ENANLED,NO_ALL_LIGHTING_ENABLED,MULTI_UV_SPECULAR_MAPPING_ENABLED,FOR_SHADOW,FOG_ENABLED,CARTOON_SHADING_ENABLED,VERTEX_COLOR_ENABLED,MULTI_UV_GLARE_MAP_ENABLED,PER_MATERIAL_MAIN_LIGHT_CLAMP_ENABLED,MULTI_UV_NORMAL_MAPPING_ENABLED,MULTI_UV_NO_DIFFUSE_MAPPING_ENANLED,MULTI_UV2_ADDITIVE_BLENDING_ENANLED,EMISSION_MAPPING_ENABLED,CASTS_SHADOWS,RIM_TRANSPARENCY_ENABLED,SPHERE_MAPPING_ENABLED,MULTI_UV2_MULTIPLICATIVE_BLENDING_EX_ENANLED,PORTRAIT_GLASS_FIX,FOR_EFFECT
ed8_chr.fx#BEA3F7EBA1FAF9250BB13F738F9411EE,C_CHR000_C01.pkg,C_CHR006.pkg,C_CHR000.pkg,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
ed8_chr.fx#BEA71DE74370225F3A251660191964BC,C_CHR018_C00.pkg,C_CHR018_C00.pkg,C_CHR047.pkg,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
ed8_chr.fx#BEF8E8B50CC8B745E266DB2953215848,None,C_EQU182.pkg,C_EQU182.pkg,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
ed8_chr.fx#BF05FB9F08305AA2DEDCFDCBF3A27959,None,C_CHR005_C64.pkg,C_CHR005_C64.pkg,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
ed8_chr.fx#BF1485444DAFA7CF6D1D1E03B7275F23,C_EQU302.pkg,C_EQU302.pkg,C_EQU302.pkg,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
ed8_chr.fx#BF2C440304AEFCF4D22EB575D4DD1045,C_MON355.pkg,None,None,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
ed8_chr.fx#BF31AD8A432F06B72EC953D46825F4A5,C_FIS000.pkg,C_FIS000.pkg,C_FIS000.pkg,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
ed8_chr.fx#BF337AF2022319B76C46D3EA8C4C0499,None,None,C_CHR976.pkg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ed8_chr.fx#BF401F9764AC36CA6E099F1A8C49DAAA,C_MON049.pkg,C_MON049.pkg,C_MON049.pkg,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
ed8_chr.fx#BF67CD78A78F552F1151460C0BA98DF5,None,O_E07EVT36.pkg,O_E07EVT36.pkg,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ed8_chr.fx#BF83D7347101D54A714B5941506CA7D5,None,O_E07EVT37.pkg,O_E07EVT37.pkg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
ed8_chr.fx#BF9F02E7D43E2F4F59233F4FAFE2D86E,None,None,C_MON068_MG16.pkg,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
ed8_chr.fx#BFB2A89F37E291F34A03D78A297561D8,None,C_MON147.pkg,C_MON147.pkg,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
ed8_chr.fx#BFBA6EA95467842F8591337620766744,None,C_MON461_C00.pkg,C_MON461_C00.pkg,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
ed8_chr.fx#BFE463F631C38354A673178E1A6A2E58,C_MON080.pkg,C_MON080.pkg,C_MON080.pkg,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ed8_chr.fx#BFF48A8315046930B54935643964596F,None,C_CHR635_C00.pkg,C_CHR635_C00.pkg,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
ed8_chr.fx#C00A3002289530D5A71E49E65BADD0FF,None,C_MON110_C00.pkg,C_MON110_C00.pkg,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
ed8_chr.fx#C00F89B73DFBC775422478BE1A91D767,O_R00EVT04.pkg,O_R00EVT04.pkg,O_R00EVT04.pkg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
ed8_chr.fx#C0443A7D5D4CC4415AA1D6FCFA1E57CB,None,None,C_MON323.pkg,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
ed8_chr.fx#C05D1FFF8B1AB79859B52A456BD0292F,None,C_MON128_C00.pkg,C_MON128_C00.pkg,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ed8_chr.fx#C0B13B222DB7E290B3B3182473D2076E,None,E_EF1O048.pkg,E_EF1O048.pkg,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
ed8_chr.fx#C0BCB73DD7D62334C9A5235240FD13F1,None,C_EQU170.pkg,C_EQU145.pkg,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0
ed8_chr.fx#C0DCEF1BC18F430D2846943625F4EC4F,None,O_E07EVT31.pkg,O_E07EVT31.pkg,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ed8_chr.fx#C0F931609714BD738FC39F9D3A492ACF,C_ROB021.pkg,C_ROB021.pkg,C_ROB021.pkg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
ed8_chr.fx#C0FCB2B395EABC0C485B3D9DE8164B0C,None,C_CHR195.pkg,C_CHR195.pkg,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
ed8_chr.fx#C10C157E1CD9A3F598F01E2184AA9F4D,C_EQU242.pkg,C_EQU242.pkg,C_EQU242.pkg,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
ed8_chr.fx#C11676D4E56733D7F43354615B1944CD,None,C_MON020_C00.pkg,C_MON020_C00.pkg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
ed8_chr.fx#C13CB9652FF99B12901C76A3A9A9E48D,C_MON401.pkg,C_MON401.pkg,C_MON401.pkg,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ed8_chr.fx#C1481E4EAFD682B52C893CD2850FBF2F,C_CHR621.pkg,C_CHR621.pkg,C_CHR621.pkg,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
ed8_chr.fx#C17AF928E6BB9C2821C35E329317E513,C_CHR047.pkg,C_CHR047.pkg,C_CHR046.pkg,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
ed8_chr.fx#C192F64857EB3FB65811F535704ACEAD,None,C_ROB005.pkg,C_ROB005_C00.pkg,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0
ed8_chr.fx#C1940EA626BEBFEEB5FAA9588A6A9235,E_EF6O021.pkg,E_EF6O021.pkg,E_EF6O021.pkg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ed8_chr.fx#C19CA62C6F0D65E274EE25489D330AA3,None,C_MON356.pkg,C_MON356.pkg,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
ed8_chr.fx#C1EAB65823E933EF271DD7CACCF58F64,None,C_EQU513.pkg,C_EQU513.pkg,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
ed8_chr.fx#C1EB2E10C2FA2ADEF96FB3080DA0A628,E_EF4O001.pkg,E_EF4O001.pkg,E_EF4O001.pkg,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1
ed8_chr.fx#C1FF126E34B08512E14D3726A7EE634E,None,C_CHR736.pkg,C_CHR736.pkg,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
ed8_chr.fx#C203604BD7C710E03833CF31B6EB008B,None,None,C_CHR089_C80.pkg,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
ed8_chr.fx#C2049A7DFBD154932C55F9CD2F0E9BFC,C_CHR331.pkg,C_CHR615.pkg,C_CHR453.pkg,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
ed8_chr.fx#C20669C9DC805190306A9FD6E237CD62,None,None,C_CHR111_C81.pkg,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ed8_chr.fx#C213FCC53885641FE3901DE6CC20B544,None,C_MON462.pkg,C_MON462.pkg,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
ed8_chr.fx#C21488578ACA85D1C430AF8073B1785C,None,C_MON131.pkg,C_MON131.pkg,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ed8_chr.fx#C24A1551820AF0DD039B80194C07705A,C_EQU031.pkg,C_EQU031.pkg,C_EQU031.pkg,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
ed8_chr.fx#C26B0DCDFAAB79ADDF976359D2A7C019,None,None,C_CHR008_C70.pkg,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
ed8_chr.fx#C2A37E6397C9B9CEA86785FA0C7144A4,None,C_MON100_C00.pkg,C_MON100_C00.pkg,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
ed8_chr.fx#C2B548ECEB435B919A80451F868C0B1F,None,None,C_FIS030.pkg,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0
ed8_chr.fx#C2C4145E57864AFC7B11AF557B80DAD4,C_MON024.pkg,C_MON024.pkg,C_MON024.pkg,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
ed8_chr.fx#C2E33AC6CE7C0442DD6017AAD893E223,None,C_EQU910.pkg,C_EQU910.pkg,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0
ed8_chr.fx#C2E6F229B3E5E6F1A81E23219E6CE34F,C_EQU327.pkg,C_EQU430.pkg,C_EQU430.pkg,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
ed8_chr.fx#C33328DD1F783258B60124501E2AF605,None,C_MON128.pkg,C_MON128.pkg,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
ed8_chr.fx#C35A8C58423C8CBD9699C4D71FFC16D9,C_MON451_C03.pkg,C_MON451_C03.pkg,C_MON451_C03.pkg,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ed8_chr.fx#C35E2EEED87E1B8245840E918789274D,C_MON990.pkg,C_MON990.pkg,C_MON990.pkg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ed8_chr.fx#C37E4E555C8B7081800871A99F7CA075,C_MON355.pkg,None,None,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
ed8_chr.fx#C3B431180D7B36A074341BF3C5CE4C60,C_MON994_C02.pkg,C_MON153.pkg,C_MON994_C00.pkg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
ed8_chr.fx#C3C00FF75A9434D498C3A70E482AFF4C,None,C_EQU319.pkg,C_EQU319.pkg,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ed8_chr.fx#C3C3F0936F2191034C86307ED9D99735,E_EF0O079.pkg,E_EF0O079.pkg,E_EF0O079.pkg,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
ed8_chr.fx#C3D197B285AD80D64D02D651575DE480,C_CHR950.pkg,C_CHR950.pkg,C_CHR950.pkg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
ed8_chr.fx#C3D5E33AF2805319E3B42819924774BD,None,C_ROB022_C10.pkg,None,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
ed8_chr.fx#C3F8EB98DC5DDDF630E1060CC18086DC,None,None,C_CHR450_C71.pkg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
ed8_chr.fx#C40FDF1803F864192F7E758749495217,None,None,E_EF1O056.pkg,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1
ed8_chr.fx#C41615F88C9A9825308CF9F8DE46E6DB,C_CHR616.pkg,C_CHR616.pkg,C_CHR616.pkg,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
ed8_chr.fx#C429C7F764AE57AA55ED1A46D816414A,None,None,C_CHR112.pkg,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
ed8_chr.fx#C42DA64E6924D48C23DA211D9A087E9B,E_EF1O000.pkg,E_EF1O000.pkg,E_EF1O000.pkg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
ed8_chr.fx#C4494B01F95EB7F07D5E29DAC86780A3,E_EF0O068.pkg,E_EF0O068.pkg,E_EF0O068.pkg,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
ed8_chr.fx#C46354EE3963D000FF29793CF1B6EC9A,C_ROB014.pkg,C_ROB014.pkg,C_ROB014.pkg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0
ed8_chr.fx#C4882ED14354729FDC0DA6EE551DA0ED,C_CHR030_C00.pkg,C_CHR030_C00.pkg,C_CHR030_C70.pkg,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
ed8_chr.fx#C49831DE41E312640D687EED03FEC898,C_CHR980.pkg,C_CHR980.pkg,C_CHR980.pkg,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
ed8_chr.fx#C4BAD7FF1555D497806B4C2CBE496AE9,C_MON451_C00.pkg,C_MON451_C00.pkg,C_MON451_C00.pkg,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
ed8_chr.fx#C4C6A579278EE1567523D02E411670EC,None,None,C_MON034_C00.pkg,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
ed8_chr.fx#C4D59C5C067D430DB791281949D19970,C_MON354.pkg,C_MON354.pkg,C_MON354.pkg,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
ed8_chr.fx#C4D8E48362A50B5A0866E6643F282C7A,None,None,C_MON116_C01.pkg,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
ed8_chr.fx#C4E6EA2641936EC0FE84ED8A2CAB05B9,None,None,C_MON115_C01.pkg,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
ed8_chr.fx#C4FE8B1CCDDA4A7C65F62332B120759D,None,C_ROB005.pkg,C_ROB005_C00.pkg,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0
ed8_chr.fx#C4FF3BC5A698FB353B6BE42559EE41ED,None,None,C_MON069_MG16.pkg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
ed8_chr.fx#C5098DA123B55A9B21504C57CC834B77,C_MON066_C00.pkg,C_MON066_C00.pkg,C_MON066.pkg,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
ed8_chr.fx#C50D518F082C2A9010AC17342A1C14C4,C_CHR964.pkg,C_CHR964.pkg,C_EQU547.pkg,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ed8_chr.fx#C52C2E93EE937124C35DAFCCBCCA6602,C_CHR047.pkg,C_CHR047.pkg,C_CHR046.pkg,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
ed8_chr.fx#C53767374E878C62BE3C61B93F600C66,None,C_EQU077_S.pkg,C_EQU077_S.pkg,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1
ed8_chr.fx#C565977177F8C2187CB40AD1E12DF683,E_EF6O004.pkg,E_EF6O004.pkg,E_EF6O004.pkg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ed8_chr.fx#C57C4561868E29AEECFE5592EC48E440,C_MON068.pkg,C_MON068.pkg,C_MON198.pkg,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
